timestamp,entity_id,entity_type,source_ip,geo_location,resource_accessed,auth_method,device_fingerprint,session_duration,status,label
2026-07-09 13:51:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,Jira,MFA_Token,5c:82:16:df:00:64,3311,SUCCESS,normal
2026-07-09 13:53:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,HR_Portal,Password,dc:34:b5:d0:4f:79,2872,SUCCESS,normal
2026-07-09 13:55:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,Jira,MFA_Token,26:03:51:d8:ae:8e,4533,SUCCESS,normal
2026-07-09 13:57:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,Jira,MFA_Token,f4:06:d7:fa:36:dd,5948,SUCCESS,normal
2026-07-09 13:57:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,VPN_Gateway,Biometric,ca:26:7c:34:9a:3d,6750,SUCCESS,normal
2026-07-09 14:01:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,Jira,MFA_Token,a8:96:71:cf:7c:9c,1998,SUCCESS,normal
2026-07-09 14:02:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,125.240.58.51,West Scott,VPN_Gateway,Biometric,e4:92:78:8b:ab:a3,1144,SUCCESS,normal
2026-07-09 14:05:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,Jira,SSO,ca:26:7c:34:9a:3d,3488,SUCCESS,normal
2026-07-09 14:07:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,VPN_Gateway,MFA_Token,14:9d:7a:1d:7b:28,6802,SUCCESS,normal
2026-07-09 14:13:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,124.228.145.91,Lake Curtis,Jira,MFA_Token,36:2c:d8:10:0f:2f,4639,SUCCESS,normal
2026-07-09 14:15:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,205.100.104.114,Richardtown,HR_Portal,MFA_Token,76:9b:92:6b:dc:a4,3453,SUCCESS,normal
2026-07-09 14:15:00,d58842de-a2bc-472f-b412-b29347294739,Employee,55.177.11.130,Jasonview,Jira,SSO,60:24:57:7d:53:ec,6289,SUCCESS,normal
2026-07-09 14:16:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,VPN_Gateway,SSO,8c:9e:d1:a7:ce:97,2608,SUCCESS,normal
2026-07-09 14:16:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,Jira,MFA_Token,b8:8a:9c:80:76:3d,848,SUCCESS,normal
2026-07-09 14:18:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,Jira,Password,26:03:51:d8:ae:8e,7188,SUCCESS,normal
2026-07-09 14:19:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,Finance_DB,SSO,42:da:e4:51:f3:e6,4442,SUCCESS,normal
2026-07-09 14:20:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,MFA_Token,38:98:c7:d6:70:f9,1201,SUCCESS,normal
2026-07-09 14:21:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,VPN_Gateway,Biometric,60:d2:7f:88:51:37,4192,SUCCESS,normal
2026-07-09 14:23:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,VPN_Gateway,MFA_Token,12:52:e2:da:04:39,4919,SUCCESS,normal
2026-07-09 14:24:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,47.193.254.5,New Christophershire,HR_Portal,SSO,42:a1:85:68:a0:7a,5543,SUCCESS,normal
2026-07-09 14:26:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,VPN_Gateway,MFA_Token,8e:61:2b:7b:d0:fa,6193,SUCCESS,normal
2026-07-09 14:28:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,VPN_Gateway,SSO,1c:80:05:3a:88:ae,3634,SUCCESS,normal
2026-07-09 14:31:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,Jira,MFA_Token,98:50:1d:29:5f:23,1002,SUCCESS,normal
2026-07-09 14:32:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,79.80.101.191,Chadbury,VPN_Gateway,SSO,3e:8e:f8:6d:43:f2,3476,SUCCESS,normal
2026-07-09 14:34:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,VPN_Gateway,Password,98:85:5b:87:13:37,4591,SUCCESS,normal
2026-07-09 14:35:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,131.92.3.169,South Martha,HR_Portal,MFA_Token,42:9a:04:99:35:44,2593,SUCCESS,normal
2026-07-09 14:36:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,HR_Portal,Biometric,52:8a:f7:ee:df:89,3892,SUCCESS,normal
2026-07-09 14:36:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,Jira,MFA_Token,5c:82:16:df:00:64,6323,SUCCESS,normal
2026-07-09 14:38:00,a53f8a28-abf3-43fc-a181-3d25655238a6,Employee,115.156.89.223,North Stephenshire,HR_Portal,SSO,ee:33:25:6d:87:43,5210,SUCCESS,normal
2026-07-09 14:41:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,HR_Portal,MFA_Token,94:55:3a:53:9f:37,6048,SUCCESS,normal
2026-07-09 14:41:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,Jira,MFA_Token,22:ed:19:7f:3e:e9,5589,SUCCESS,normal
2026-07-09 14:42:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,Jira,MFA_Token,8a:98:65:4e:bf:52,3792,SUCCESS,normal
2026-07-09 14:42:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,177.170.175.108,Jeffreyland,Jira,MFA_Token,9e:14:0f:7e:66:0a,4618,SUCCESS,normal
2026-07-09 14:43:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,HR_Portal,MFA_Token,24:63:c4:fd:cc:7c,1864,SUCCESS,normal
2026-07-09 14:45:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,206.44.71.224,Jeffreyberg,GitLab,Biometric,a0:fc:2e:18:38:4e,3578,SUCCESS,normal
2026-07-09 14:47:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,VPN_Gateway,MFA_Token,2e:c2:ac:0e:fd:a6,5739,SUCCESS,normal
2026-07-09 14:50:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,Jira,MFA_Token,f6:f9:4f:61:97:6f,4725,SUCCESS,normal
2026-07-09 14:51:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,HR_Portal,MFA_Token,f4:06:d7:fa:36:dd,1224,SUCCESS,normal
2026-07-09 14:52:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,VPN_Gateway,MFA_Token,dc:34:b5:d0:4f:79,934,SUCCESS,normal
2026-07-09 14:52:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,HR_Portal,Password,a4:41:0d:c9:0d:2a,595,SUCCESS,normal
2026-07-09 14:53:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,Jira,MFA_Token,00:20:ad:0a:75:70,5836,SUCCESS,normal
2026-07-09 14:53:00,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Employee,6.45.196.230,Cassandramouth,VPN_Gateway,MFA_Token,16:68:87:fa:80:1a,1492,SUCCESS,normal
2026-07-09 14:54:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,Jira,MFA_Token,e6:d0:f8:f6:6d:cd,3421,SUCCESS,normal
2026-07-09 14:55:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,VPN_Gateway,SSO,ce:8e:ec:7f:26:e2,6466,SUCCESS,normal
2026-07-09 14:57:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,119.93.102.237,Kevinbury,Jira,MFA_Token,46:72:0c:62:cc:a8,6103,SUCCESS,normal
2026-07-09 14:59:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,VPN_Gateway,Password,40:a7:ac:c2:8e:d7,4089,SUCCESS,normal
2026-07-09 14:59:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,218.17.215.90,Lake Victor,Jira,MFA_Token,be:ea:49:87:47:7e,2509,SUCCESS,normal
2026-07-09 15:00:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,Jira,Biometric,1c:80:05:3a:88:ae,3093,SUCCESS,normal
2026-07-09 15:01:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,HR_Portal,Password,8e:61:2b:7b:d0:fa,4217,SUCCESS,normal
2026-07-09 15:01:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,177.170.175.108,Jeffreyland,Jira,Biometric,9e:14:0f:7e:66:0a,3303,SUCCESS,normal
2026-07-09 15:03:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,Jira,Biometric,5c:82:16:df:00:64,2582,SUCCESS,normal
2026-07-09 15:04:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,Jira,MFA_Token,b6:54:87:d8:6c:66,6117,SUCCESS,normal
2026-07-09 15:15:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,Jira,MFA_Token,ba:ef:1b:32:1f:ce,4126,SUCCESS,normal
2026-07-09 15:15:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,VPN_Gateway,MFA_Token,26:03:51:d8:ae:8e,2327,SUCCESS,normal
2026-07-09 15:16:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,Jira,Password,2e:c2:ac:0e:fd:a6,6062,SUCCESS,normal
2026-07-09 15:18:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,HR_Portal,MFA_Token,8c:9e:d1:a7:ce:97,2074,SUCCESS,normal
2026-07-09 15:18:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,Jira,SSO,a4:41:0d:c9:0d:2a,6226,SUCCESS,normal
2026-07-09 15:20:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,AWS_Console,Biometric,00:20:ad:0a:75:70,3336,SUCCESS,normal
2026-07-09 15:22:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,MFA_Token,38:98:c7:d6:70:f9,6605,SUCCESS,normal
2026-07-09 15:24:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,VPN_Gateway,MFA_Token,60:74:94:28:77:33,1072,SUCCESS,normal
2026-07-09 15:26:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,VPN_Gateway,MFA_Token,a8:96:71:cf:7c:9c,3040,SUCCESS,normal
2026-07-09 15:27:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,85.35.135.218,West Scott,Jira,MFA_Token,e4:92:78:8b:ab:a3,5048,SUCCESS,normal
2026-07-09 15:27:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,Jira,MFA_Token,14:9d:7a:1d:7b:28,2118,SUCCESS,normal
2026-07-09 15:27:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,124.228.145.91,Lake Curtis,Jira,MFA_Token,36:2c:d8:10:0f:2f,1528,SUCCESS,normal
2026-07-09 15:30:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,HR_Portal,MFA_Token,d4:a9:ee:d4:1f:69,6114,SUCCESS,normal
2026-07-09 15:30:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,Jira,MFA_Token,22:ed:19:7f:3e:e9,7133,SUCCESS,normal
2026-07-09 15:30:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,Jira,MFA_Token,12:52:e2:da:04:39,6490,SUCCESS,normal
2026-07-09 15:31:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,218.17.215.90,Lake Victor,VPN_Gateway,MFA_Token,be:ea:49:87:47:7e,335,SUCCESS,normal
2026-07-09 15:33:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,VPN_Gateway,Biometric,40:a7:ac:c2:8e:d7,2655,SUCCESS,normal
2026-07-09 15:37:00,562b0f79-c374-49ee-b50b-ea63371ecd7b,Employee,88.80.186.159,West Melanieview,Jira,Password,8c:16:eb:3f:c1:28,1636,SUCCESS,normal
2026-07-09 15:40:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,VPN_Gateway,MFA_Token,b8:8a:9c:80:76:3d,2993,SUCCESS,normal
2026-07-09 15:42:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,Jira,MFA_Token,24:63:c4:fd:cc:7c,5724,SUCCESS,normal
2026-07-09 15:43:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,HR_Portal,SSO,10:75:10:a1:cd:89,3784,SUCCESS,normal
2026-07-09 15:44:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,VPN_Gateway,MFA_Token,52:8a:f7:ee:df:89,5046,SUCCESS,normal
2026-07-09 15:44:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,Jira,Password,dc:34:b5:d0:4f:79,4428,SUCCESS,normal
2026-07-09 15:45:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,HR_Portal,MFA_Token,f4:06:d7:fa:36:dd,5412,SUCCESS,normal
2026-07-09 15:48:00,a53f8a28-abf3-43fc-a181-3d25655238a6,Employee,52.60.63.66,North Stephenshire,Jira,MFA_Token,ee:33:25:6d:87:43,6157,SUCCESS,normal
2026-07-09 15:49:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,119.93.102.237,Kevinbury,VPN_Gateway,Password,46:72:0c:62:cc:a8,3925,SUCCESS,normal
2026-07-09 15:49:00,d58842de-a2bc-472f-b412-b29347294739,Employee,55.177.11.130,Jasonview,HR_Portal,MFA_Token,60:24:57:7d:53:ec,4883,SUCCESS,normal
2026-07-09 15:56:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,HR_Portal,MFA_Token,e6:dc:41:15:9d:ba,1448,SUCCESS,normal
2026-07-09 15:57:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,VPN_Gateway,MFA_Token,8a:98:65:4e:bf:52,4223,SUCCESS,normal
2026-07-09 15:58:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,HR_Portal,MFA_Token,f6:f9:4f:61:97:6f,1324,SUCCESS,normal
2026-07-09 15:59:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,HR_Portal,MFA_Token,94:55:3a:53:9f:37,1433,SUCCESS,normal
2026-07-09 16:05:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,218.17.215.90,Lake Victor,VPN_Gateway,MFA_Token,be:ea:49:87:47:7e,2623,SUCCESS,normal
2026-07-09 16:07:00,a53f8a28-abf3-43fc-a181-3d25655238a6,Employee,52.60.63.66,North Stephenshire,Jira,MFA_Token,ee:33:25:6d:87:43,1962,SUCCESS,normal
2026-07-09 16:07:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,VPN_Gateway,MFA_Token,f4:06:d7:fa:36:dd,5766,SUCCESS,normal
2026-07-09 16:08:00,562b0f79-c374-49ee-b50b-ea63371ecd7b,Employee,88.80.186.159,West Melanieview,Jira,MFA_Token,8c:16:eb:3f:c1:28,4984,SUCCESS,normal
2026-07-09 16:08:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,VPN_Gateway,MFA_Token,ba:ef:1b:32:1f:ce,6942,SUCCESS,normal
2026-07-09 16:09:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,AWS_Console,Biometric,00:20:ad:0a:75:70,3028,SUCCESS,normal
2026-07-09 16:13:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,177.170.175.108,Jeffreyland,Jira,SSO,9e:14:0f:7e:66:0a,2303,SUCCESS,normal
2026-07-09 16:14:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,HR_Portal,MFA_Token,52:8a:f7:ee:df:89,6308,SUCCESS,normal
2026-07-09 16:14:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,HR_Portal,Biometric,8c:9e:d1:a7:ce:97,828,SUCCESS,normal
2026-07-09 16:18:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,VPN_Gateway,MFA_Token,8a:98:65:4e:bf:52,6954,SUCCESS,normal
2026-07-09 16:24:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,HR_Portal,MFA_Token,f6:f9:4f:61:97:6f,1004,SUCCESS,normal
2026-07-09 16:25:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,VPN_Gateway,MFA_Token,e6:d0:f8:f6:6d:cd,2791,SUCCESS,normal
2026-07-09 16:25:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,VPN_Gateway,MFA_Token,b8:8a:9c:80:76:3d,5691,SUCCESS,normal
2026-07-09 16:26:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,VPN_Gateway,MFA_Token,12:52:e2:da:04:39,3424,SUCCESS,normal
2026-07-09 16:26:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,Jira,MFA_Token,22:ed:19:7f:3e:e9,5564,SUCCESS,normal
2026-07-09 16:27:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,125.240.58.51,West Scott,HR_Portal,MFA_Token,e4:92:78:8b:ab:a3,6534,SUCCESS,normal
2026-07-09 16:28:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,119.93.102.237,Kevinbury,Jira,MFA_Token,46:72:0c:62:cc:a8,329,SUCCESS,normal
2026-07-09 16:30:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,153.143.199.37,Jeffreyberg,Finance_DB,Biometric,a0:fc:2e:18:38:4e,3449,SUCCESS,normal
2026-07-09 16:30:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,VPN_Gateway,Password,a8:96:71:cf:7c:9c,4470,SUCCESS,normal
2026-07-09 16:32:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,VPN_Gateway,MFA_Token,10:75:10:a1:cd:89,3234,SUCCESS,normal
2026-07-09 16:32:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,VPN_Gateway,MFA_Token,ca:26:7c:34:9a:3d,1075,SUCCESS,normal
2026-07-09 16:33:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,Jira,MFA_Token,60:d2:7f:88:51:37,2223,SUCCESS,normal
2026-07-09 16:35:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,HR_Portal,MFA_Token,98:50:1d:29:5f:23,2007,SUCCESS,normal
2026-07-09 16:39:00,36b5229a-acf5-481e-b131-62697118e364,Employee,10.183.14.82,West Zacharymouth,VPN_Gateway,MFA_Token,24:2f:78:9e:73:65,2450,SUCCESS,normal
2026-07-09 16:39:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,VPN_Gateway,MFA_Token,94:55:3a:53:9f:37,5253,SUCCESS,normal
2026-07-09 16:40:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,HR_Portal,MFA_Token,24:63:c4:fd:cc:7c,1025,SUCCESS,normal
2026-07-09 16:42:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,HR_Portal,MFA_Token,b6:54:87:d8:6c:66,1498,SUCCESS,normal
2026-07-09 16:42:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,HR_Portal,MFA_Token,60:74:94:28:77:33,3054,SUCCESS,normal
2026-07-09 16:44:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,124.228.145.91,Lake Curtis,VPN_Gateway,MFA_Token,36:2c:d8:10:0f:2f,3551,SUCCESS,normal
2026-07-09 16:48:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,VPN_Gateway,SSO,e6:dc:41:15:9d:ba,6950,SUCCESS,normal
2026-07-09 16:48:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,HR_Portal,MFA_Token,8e:61:2b:7b:d0:fa,6954,SUCCESS,normal
2026-07-09 16:49:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,Jira,MFA_Token,d4:a9:ee:d4:1f:69,2400,SUCCESS,normal
2026-07-09 16:50:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,HR_Portal,MFA_Token,42:da:e4:51:f3:e6,1423,SUCCESS,normal
2026-07-09 16:52:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,VPN_Gateway,SSO,5c:82:16:df:00:64,1721,SUCCESS,normal
2026-07-09 16:53:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,VPN_Gateway,MFA_Token,a4:41:0d:c9:0d:2a,597,SUCCESS,normal
2026-07-09 16:54:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,SSO,38:98:c7:d6:70:f9,6180,SUCCESS,normal
2026-07-09 16:55:00,d58842de-a2bc-472f-b412-b29347294739,Employee,55.177.11.130,Jasonview,VPN_Gateway,MFA_Token,60:24:57:7d:53:ec,2107,SUCCESS,normal
2026-07-09 16:56:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,Jira,Biometric,ce:8e:ec:7f:26:e2,1457,SUCCESS,normal
2026-07-09 16:56:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,HR_Portal,MFA_Token,14:9d:7a:1d:7b:28,5974,SUCCESS,normal
2026-07-09 16:56:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,VPN_Gateway,MFA_Token,3e:8e:f8:6d:43:f2,6203,SUCCESS,normal
2026-07-09 16:56:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,116.143.78.241,South Martha,Jira,MFA_Token,42:9a:04:99:35:44,1923,SUCCESS,normal
2026-07-09 16:56:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,179.55.169.242,Richardtown,VPN_Gateway,MFA_Token,76:9b:92:6b:dc:a4,5419,SUCCESS,normal
2026-07-09 16:57:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,HR_Portal,MFA_Token,1c:80:05:3a:88:ae,5490,SUCCESS,normal
2026-07-09 16:58:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,VPN_Gateway,Password,26:03:51:d8:ae:8e,551,SUCCESS,normal
2026-07-09 16:58:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,Jira,MFA_Token,dc:34:b5:d0:4f:79,608,SUCCESS,normal
2026-07-09 17:00:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,VPN_Gateway,MFA_Token,40:a7:ac:c2:8e:d7,2445,SUCCESS,normal
2026-07-09 17:02:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,Jira,MFA_Token,a4:41:0d:c9:0d:2a,3257,SUCCESS,normal
2026-07-09 17:04:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,HR_Portal,Password,b8:8a:9c:80:76:3d,7145,SUCCESS,normal
2026-07-09 17:07:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,VPN_Gateway,Biometric,a8:96:71:cf:7c:9c,3084,SUCCESS,normal
2026-07-09 17:20:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,22.97.241.124,Lake John,HR_Portal,MFA_Token,dc:34:b5:d0:4f:79,3414,SUCCESS,normal
2026-07-09 17:20:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,VPN_Gateway,MFA_Token,98:85:5b:87:13:37,6121,SUCCESS,normal
2026-07-09 17:21:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,HR_Portal,SSO,e6:dc:41:15:9d:ba,4108,SUCCESS,normal
2026-07-09 17:25:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,62.113.220.232,Port Melindaburgh,HR_Portal,MFA_Token,e6:d0:f8:f6:6d:cd,1684,SUCCESS,normal
2026-07-09 17:25:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,VPN_Gateway,MFA_Token,14:9d:7a:1d:7b:28,1807,SUCCESS,normal
2026-07-09 17:27:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,Jira,MFA_Token,3e:8e:f8:6d:43:f2,4517,SUCCESS,normal
2026-07-09 17:28:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,VPN_Gateway,MFA_Token,d4:a9:ee:d4:1f:69,7193,SUCCESS,normal
